CaseID,case_outcome,has_trajectory,has_state_probe,pfr_hit_target,native_pfr_failed,no_suitable_anchor,used_probe,sample_kinds,final_design_kinds,fallback_statuses,native_failure_reasons,target_T_K,target_conversion,target_tau_s,target_log10_tau_s
652,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,981.8882824340836,0.4303373272577301,2.739100795664172e-05,-4.562391985929571
653,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1355.890831830911,0.874358921116218,0.0012661502448917,-2.897514756675818
654,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1371.3524373900143,0.9376560961082578,1.9664047508515968e-05,-4.706327085196972
655,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1241.7612379603088,0.3091745833819732,0.0075321074137419,-2.123083495232277
656,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1339.3178514949975,0.3878676180029288,0.0001272651064429,-3.8952906549212543
657,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,970.26929567568,0.3600946536194533,1.5479777409943527e-05,-4.810235288506374
658,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,907.6662838784978,0.27791214607656,2.432854107813602e-05,-4.613883933844045
659,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1332.2114792326463,0.8226422562589869,2.0087072755678465e-05,-4.69708334740717
660,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,878.9740332541987,0.4329207857185975,1.2219054945083434e-05,-4.91296238231007
661,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1358.6510202893987,0.6163923335354776,0.016918102858504,-1.771648338949308
662,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1018.4161241911352,0.945509906858206,1.4710776913751336e-05,-4.8323643904645
663,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1294.4993627350775,0.5564845185121522,0.0006000603068457,-3.221805100259435
665,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1064.4691627239808,0.9214427181566136,1.3975945409521102e-05,-4.854618804389611
666,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,813.1146836746484,0.1891330955317244,2.80026824558342e-05,-4.552800364373252
667,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1376.4112509787085,0.7113560754805803,0.0041115076770603,-2.385998894483791
668,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,834.7741631884128,0.594330905256793,0.000186878569858,-3.728440498118398
669,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,803.2025248557329,0.3053124904865399,4.6012167485416045e-05,-4.337127308035269
670,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1374.2163547920063,0.4842026984831318,0.0009368922771018,-3.02831034096891
671,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1189.05096528586,0.9676811769604684,0.0038216100699111,-2.417753627360807
672,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,988.2011656975374,0.6426138918800279,1.3041938791314853e-05,-4.8846578423632305
673,Native PFR failed → state probe,False,True,False,True,False,True,state_probe,anchored_state_probe_after_native_pfr_failure,used_after_native_pfr_failure,T exceeded cap 1600.0 K,1374.909446318634,0.8035898819379509,0.0281281227211026,-1.550859251804651
674,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,853.7370039522648,0.2358262422401458,0.0001381058303831,-3.8597879865208737
675,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,934.0390360821038,0.2192991578998044,1.1344021854801733e-05,-4.945232945471071
676,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,827.2754902392626,0.5250060071004555,2.12221683291536e-05,-4.673210245068185
677,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1012.4456421751528,0.7197374849580229,1.6475282129731348e-05,-4.783167139627039
678,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,863.9051806693897,0.3907615691889077,4.622888103798656e-05,-4.335086618456989
679,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1095.4815837787464,0.812989983377047,1.05490406121403e-05,-4.976787035702728
680,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,943.6497361492366,0.5314625571481884,3.554194945145044e-05,-4.449258755124174
681,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,869.1093914024532,0.1149396572215482,2.4240545486623548e-05,-4.615457611437887
682,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1309.185669706203,0.947039289069362,0.000495613627359,-3.3048567607999058
683,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1128.2390737859532,0.9580195064563304,0.0072393431619932,-2.1403008362976848
684,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,933.0755481729284,0.1364253914915025,3.414163344971917e-05,-4.466715704626404
685,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,806.9970747409388,0.0586470037652179,4.713315890617578e-05,-4.326673452463001
686,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,869.7051406186074,0.6294588285358623,1.686077710956487e-05,-4.773122412711382
687,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,840.0329156778753,0.3741835473943502,0.0001216675025492,-3.9148254065542174
688,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,841.1148584447801,0.1291430226899683,8.406788377816235e-05,-4.075369884842075
689,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1222.15007471852,0.9731700078723952,0.0192588867901388,-1.7153688197489843
690,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1356.6726736305282,0.1387462880508974,0.0069753370970028,-2.1564347994048156
691,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,981.3016383955256,0.910270198667422,3.056327806306256e-05,-4.514800067362375
692,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1329.9689470557496,0.2453337180800736,1.3452171337747622e-05,-4.871207609795965
693,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,809.5539249340072,0.65560520473402,0.0001972657690358,-3.704948270088116
694,PFR missed → no probe/unknown,True,False,False,False,False,False,trajectory,isothermal_pfr_hit_target,,,1266.620603185147,0.2323936778353527,0.0070302975241569,-2.1530262951273498
695,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,892.6118298899382,0.9151621006522328,4.812455034857306e-05,-4.317633315292187
696,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,996.5646289335564,0.7403632854996249,2.9207800323523335e-05,-4.534501149062999
697,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,916.3484705751762,0.8118831404484809,1.1898734644536556e-05,-4.924499220633879
698,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,912.1225419361144,0.7275959774199874,1.84035573029085e-05,-4.735098222224042
699,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,875.5001347512007,0.7216189498500899,8.063787657899476e-05,-4.093460916937329
700,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,985.7705481816084,0.8340271963505075,1.6025777398681354e-05,-4.7951808939920735
701,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1354.1041514277458,0.2168025498278439,1.3215264170119278e-05,-4.878924150997773
702,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1322.4221091764048,0.2938031107280404,0.000116823640366,-3.9324692647438777
703,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,937.1619639312848,0.7540815709577874,4.496999941622063e-05,-4.347077118069865
704,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,837.4813824612647,0.8908606560248882,1.5326632286929108e-05,-4.814553261967376
705,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,972.7841003984212,0.6623860390903429,1.264205107863126e-05,-4.898182459292002
706,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,854.4454582082108,0.8256317470176147,1.9547880043284212e-05,-4.708900334709324
707,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1386.1544249719009,0.1696602044813335,0.0423258651537962,-1.3733941560145468
708,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,825.1601161854342,0.985902837412432,0.0003028599661741,-3.518758130492666
709,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,811.7372054373845,0.8186727326782421,2.194609157532676e-05,-4.658642812934704
710,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1266.0305117536336,0.1932185214711353,6.133431215686826e-05,-4.212296500825323
711,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1296.2013494968414,0.1034914804063737,0.0026881544608256,-2.570545780425896
