source_group,source_file,T_K,conversion_proxy,tau_s,log10_tau_s,P_Pa,steam_to_ethane,sample_kind,iso_final_design_kind
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1481.738382279873,0.7551787810574905,6.262126542506492e-05,-4.203278160584159,164717.86201000214,0.7958006905391812,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1263.984542749822,0.0034271490019257556,4.578751021821189e-06,-5.33925297140766,260576.6424909234,0.9840604579076172,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1005.6172859482468,8.053032529709014e-08,7.947948962075787e-06,-5.0997449303845706,200167.3836261034,0.0446256911382079,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1176.52483636979,0.0649298537642129,0.0004971938738739926,-3.3034742311146874,177158.30728411674,0.621630784124136,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1409.16341772303,0.13341336451313912,7.857436699110993e-06,-5.104719109048853,224450.3160938621,0.8957467107102275,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1261.781507106498,0.06713119196016537,5.05906381763825e-05,-4.295929842142464,301567.7874907851,0.7783083207905293,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,981.3016383955256,1.4358553509508099e-06,2.8159616322936655e-05,-4.550373266787262,252939.7638514638,0.6205746624618769,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1276.1430578213185,0.08250396997129295,5.2486760205751314e-05,-4.279950233636675,168607.68254846334,0.5337129039689898,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1513.7796884495765,0.0014130276576150846,1.0903408916666083e-07,-6.962437700018964,214582.56598562,0.3714145878329873,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1241.848258795217,0.2100596536099293,0.006128448931219641,-2.212649428556556,305786.72997653484,0.6411008816212416,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1389.5968407113105,0.07143760818159395,4.6712496456219465e-06,-5.33056692208947,293985.48640310764,0.0564280766993761,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,924.1171133937314,0.02247891090376153,2.1201962136343686e-05,-4.673623945413008,189260.5796456337,0.5779210804030299,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1021.4557444723324,1.3515126107144226e-07,6.322298036701232e-06,-5.199125035126641,341397.60714024305,0.2949985535815358,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,895.1095371227711,5.99846283755312e-10,1.789023396710159e-05,-4.7473839797257105,255842.7369222045,0.0646262597292661,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,965.780524634756,1.0339018863270155e-08,9.16119150270314e-06,-5.0380480384067,201086.22387051585,0.3855718653649091,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,835.7055017212406,0.030303730470481516,0.00011171607825338103,-3.9518843184312065,202436.51662021875,0.9301656559109688,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1575.6432584300635,0.02901560943484849,2.135675877409281e-07,-6.670464657698584,294393.6422467232,0.2746762977913022,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,824.2019573226571,0.5712837065250351,0.0001138047360247,-3.943839664245034,178564.17149305344,0.0345376851037144,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1383.119257283397,0.1360575773615289,1.8378787621646315e-05,-4.735683140751603,168452.75033265352,0.2991798110306263,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1311.9396695122125,0.0005760879067955305,1.0280930115070436e-06,-5.987967592970151,172760.21037250757,0.3896686304360628,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,891.8254016386345,2.3534700854810353e-09,6.245888643152713e-05,-4.204405762996537,218172.53790795803,0.6044458076357841,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1234.05658388976,0.032134513784627394,3.3988232601614795e-05,-4.4686714182743295,264734.3184798956,0.8538168547675014,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1328.8276533735916,0.0,0.0,-300.0,159755.61272352934,0.0901213269680738,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1065.4443569248542,7.383264946092538e-07,3.88318092040862e-06,-5.410812374866078,279941.7158588767,0.3428069232031703,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1468.5516969906166,0.0,0.0,-300.0,193712.4939635396,0.1120590344071388,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1452.7030967827886,0.0011902797042382396,1.9887643521427652e-07,-6.70141667319883,310314.75830823183,0.6979921273887157,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,906.5588307473809,2.566946100124312e-09,3.369809911754605e-05,-4.47239459663739,340905.6117758155,0.8347932668402791,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1264.994758553803,0.0005568666326920546,1.8576003353762311e-06,-5.731047719196784,202468.2877585292,0.2460711514577269,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1288.9697589352727,0.05778893264803209,2.1422608477524154e-05,-4.669127649357443,270938.35957348347,0.6327215963974595,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1322.855386682786,0.10187124965852634,5.034074447362268e-05,-4.298080366094062,324547.5685223937,0.0681365141645073,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1453.2142677763477,0.3732669637136886,0.0028329943837146635,-2.5477542864481997,337189.918756485,0.2753739049658179,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1021.2408763961866,4.908304916950712e-07,1.425813997724744e-05,-4.845937125978216,315266.4704248309,0.695864119566977,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1063.6410738993436,1.687993043564262e-06,8.820066323268272e-06,-5.05452814914016,226731.420122087,0.5438476987183094,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1405.2328174374998,0.042906372444273644,2.1060419270712177e-06,-5.676532987132289,155117.33908206224,0.0065187234431505,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1529.9244676483795,0.07777730089067714,7.503666621152244e-07,-6.12472646937982,269783.0490767956,0.5915550468489528,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1417.220728173852,0.10403686299362691,5.21535174372118e-06,-5.282716395731092,150150.7235690951,0.2236103825271129,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1094.663397166878,1.4378954695581925e-05,1.0362221291676078e-05,-4.984547137321277,301306.5250590444,0.4688020879402756,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1473.4343734337017,0.1530946986094076,3.566453184530104e-06,-5.447763472423807,272055.19545823336,0.9543495113030076,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1406.7271159775555,0.0,0.0,-300.0,222804.81457710263,0.8411429841071367,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,987.8235031245276,1.192914544922985e-08,4.150863860686121e-06,-5.3818615103030885,253660.38214415312,0.1880942126736045,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1257.087021782063,0.00016929444713364994,1.033658169736473e-06,-5.98562305847756,326305.3424656391,0.0570069178938865,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1045.2313596196473,4.3076112943296607e-07,7.506929066126541e-06,-5.124537687814894,219022.07229286432,0.704913891851902,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1423.35247063078,0.7188626081724275,6.561273098766726e-05,-4.18301188530031,317394.81445401907,0.8522024629637599,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1014.5244179898872,5.063781494119013e-08,5.668208431164397e-06,-5.24655418826928,193003.87427210808,0.9423437509685756,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1311.4432569546625,0.0024080882657264713,1.9879201270504297e-06,-5.701601069173171,208539.50027376413,0.822486019693315,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1395.6107604317367,0.000530928270914055,3.087766451807165e-07,-6.510355555657276,251086.01711690423,0.7639225805178285,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,935.044067259878,2.460031955919817e-09,3.3952969800933256e-06,-5.469122232819437,302944.32677328587,0.1548019684851169,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1361.7101051099598,0.004759336170342965,1.1291415829735341e-06,-5.94725159850998,158099.6099859476,0.0857952330261468,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1306.4646964007989,0.00042683958768663377,1.0065216677118085e-06,-5.997176871479365,208783.33766013384,0.6782362898811698,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1230.521368579939,0.04953057823546525,6.731399035277633e-05,-4.171894663835988,346027.32323110104,0.9150909325107932,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1261.5850451448932,0.0880411460206515,8.871304826245408e-05,-4.052012497737438,315300.99753290415,0.792959600687027,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1056.2177822133526,2.2381219861866697e-06,1.2021059418576253e-05,-4.920057256179639,230597.09537774324,0.4942615814507007,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1475.210362803191,0.0012664954773027315,1.2841408100067787e-07,-6.891387351924479,302060.7713609934,0.1505691250786185,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1454.1495703626424,0.14665442886508895,5.457323342795316e-06,-5.263020313793982,165580.6226655841,0.3626489145681262,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1239.1071466263384,0.0793887303568368,0.0001809099404037321,-3.7425375694371326,276912.88255155087,0.3202184904366731,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,996.5646289335564,4.0331011164074226e-07,2.5021857757120363e-05,-4.601680449090471,296946.0742548108,0.1565395798534155,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1556.5628674719485,0.03569825582214958,4.3829293858803585e-07,-6.358235526281826,191076.90937817097,0.7801416218280792,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1236.569552514702,0.05313175343109722,6.197748093924102e-05,-4.207766079539457,307305.6522756815,0.9256864720955492,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,987.8235031245276,6.549014408552267e-08,1.2287303517457013e-05,-4.910543413775593,253660.38214415312,0.1880942126736045,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1325.3267015656456,0.06269589501813033,1.095586357783156e-05,-4.960353384209591,283117.68770217896,0.7603716049343348,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1484.175473432988,0.06419468902847303,1.109014631920596e-06,-5.955062723895516,253154.64194864035,0.680037840269506,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1561.3306257175282,0.0742598463655656,5.373496833487866e-07,-6.269743002709408,235944.6831047535,0.4664058899506926,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1455.4618746088818,0.019264630781912873,7.731255520182919e-07,-6.111749972936699,265321.1645781994,0.9196318723261356,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1110.1813706522807,0.01610727603348372,0.0005780425109172221,-3.2380402211333297,276771.48655056953,0.5042727114632726,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,965.6918663950636,0.5391491837003335,1.5700233119693e-05,-4.804093899065629,180410.3460162878,0.3471927801147103,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1342.6844978472218,0.07330264713277335,1.0055455132545453e-05,-4.997598267476025,320687.3981282115,0.5574494060128927,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1314.3226016266271,5.493828036018389e-05,2.9205214271583206e-07,-6.5345396030991765,188338.7031033635,0.1333965184167027,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1585.1795702800157,0.1227106300593771,6.219503377326172e-07,-6.20624429201297,308126.593567431,0.5368473641574383,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1290.9119915775957,0.10893989395922699,8.436791932303786e-05,-4.0738226613072275,335743.7802478671,0.5641312347725034,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1403.6995477834716,0.04522162475660929,2.49934991890903e-06,-5.602172936665564,220414.6232455969,0.9137975182384253,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1452.7030967827886,0.04816866108232398,1.1941510599145543e-06,-5.922940731550306,310314.75830823183,0.6979921273887157,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1485.2225316409022,0.01455428738269493,4.777511375152732e-07,-6.320798270225816,187763.99046182632,0.3913803678005934,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1010.0115827145056,1.0320468601943134e-07,9.428510456846624e-06,-5.025556912932763,153871.93076312542,0.3417560150846839,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1312.815796197392,0.00010603470099945778,3.912205626288845e-07,-6.407578326682068,319583.3496749401,0.4017852069810033,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1339.8221781197935,0.13488095696329727,5.141841351928421e-05,-4.288881327351846,209686.30369752643,0.3281989712268114,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1285.349338101223,0.05728697729248322,2.366153618994766e-05,-4.625957062871241,316618.137806654,0.6139888111501932,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1562.9123258404434,0.45508354287877306,0.0008179317353720659,-3.0872829410577167,183817.48665124175,0.2690813709050417,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,995.3086360730232,2.6217822124419143e-07,2.2836620471376616e-05,-4.641368165716401,228818.6063989997,0.4705480448901653,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1470.8957918500528,0.0888816752958701,1.7294163930731135e-06,-5.7621004286797834,281428.8077875972,0.8802397213876247,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1419.2637529503554,0.014148845384359454,9.613276850237946e-07,-6.01712855037498,252905.57760745287,0.6994250267744064,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1315.7653211196885,0.3198248161570336,0.007022958878903978,-2.153479874473842,223972.22630679607,0.8823095336556435,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1309.4131706515327,0.08628677902077364,3.54634300450664e-05,-4.450219261470499,191531.0613811016,0.1289637209847569,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1459.729763432406,0.02070932462918662,5.55831278528041e-07,-6.255057017634373,322723.34564477205,0.327974934130907,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1289.0179411321878,0.002968935631526115,2.524113421431037e-06,-5.597891133899021,249899.2409557104,0.3472569556906819,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1237.7213660720736,0.12924956520857045,0.0007903581988348161,-3.1021760371646603,272522.7965041995,0.4487493317574262,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1257.6530312094835,0.08275651983258625,7.614000481081306e-05,-4.118387100081285,243432.9153969884,0.8872212106361985,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1372.109744437039,0.02054832602862744,2.0764359815143274e-06,-5.6826814540574295,301717.6764085889,0.8873875439167023,trajectory,isothermal_pfr_missed_target
