PC1,PC2,dataset
-0.647866125305939,0.7207360577154137,full
-1.116294106090901,0.3037377407019877,full
0.7937165886138502,2.351240780481115,full
0.23552808380398896,0.0423146322275123,full
-0.46382427372826296,0.2465090185464376,full
-0.5777138869075971,0.8252379690422298,full
-0.32949885629770637,0.8452169037042414,full
-1.7875153287463006,-0.5897772966377433,full
-0.8863287617831171,-0.2228595817963724,full
9.103236927838962,-1.0700021635207102,full
-1.19370731553061,-0.2084636667527115,full
-0.7282678173364816,0.7569487818516301,full
-1.4243053340983558,-0.4282914014611744,full
5.706759766583852,-0.4740298951197446,full
-1.663593599850515,0.157552712977699,full
-2.0029298513022904,-0.8557739117553015,full
-0.9260031758054769,0.16396530606886525,full
-0.8326624286729126,-0.5504836825517798,full
-0.8618258340136458,0.26354090591124807,full
-0.29892793254751887,1.4745018261126113,full
-1.5984665812194316,-0.9399183886720724,full
-0.49388582316764157,-0.4231098693962408,full
-1.2228127472559085,1.4418572157466187,full
-0.3602983935594039,1.738133583733557,full
-1.1627221352801336,-0.41176083985702944,full
-1.1337397580768112,-0.48135521912360363,full
-0.800874439848074,-0.4434291073538175,full
11.062869312080924,-0.4506545750763171,full
-1.3714337131317582,0.5318594172304653,full
0.03297273182027266,0.7458902883668141,full
-0.33590378215242894,-1.3159042571278126,full
0.22260827385854914,3.7280580670662755,full
-2.04446343492608,-1.2076199195139787,full
11.06064813144826,-1.053925710782563,full
-1.0916988825883067,-0.7174804755791983,full
-1.1151635272979872,0.2997946740803479,full
-1.67133073550033,-1.5255727787454818,full
0.9055123033472906,-1.3410691108615544,full
-0.18876065155885224,-0.6624976771069969,full
5.802542565229069,-0.3795480823330229,full
-0.7888103841521749,-1.0573218946130027,full
-0.6524181447473526,-0.3809176229808885,full
-0.2940861923841455,1.303557259425182,full
-0.5377808518154756,0.808352881571058,full
-1.6283788371527348,-0.7078837373871563,full
-0.35286344360647326,0.16424590440724882,full
1.185979690808458,0.3679301072913442,full
-0.5080694081196023,0.3432770829137415,full
1.7820881651722318,0.8920292364820077,full
0.7362280828746202,-0.5435769317915394,full
-0.4639573586511981,0.32067464673093404,full
1.9764275982095072,-2.1314240580415333,full
-1.7612300148807811,-0.6175321850028835,full
-1.5811433860420367,-0.6241099161421176,full
-0.9663930524547206,-0.12923007671519915,full
0.3590773344282796,-1.3764404699291348,full
-0.35540798465379153,1.509033668799067,full
0.4382651020294119,0.8028831990138152,full
-1.018124898610327,0.6842067961432943,full
0.9916331801204311,-1.124487174587212,full
-1.4268099426249996,-0.2658838643481362,full
-0.9455070823794436,0.42299183829473314,full
-1.1062572286625572,-0.7221581297353367,full
-0.8826404664425064,0.44406733779367275,full
-0.7187789000913145,-0.14446175457553737,full
1.548067132775427,1.0503006327550752,full
-0.8665363815770255,1.2926095401382982,full
-1.2101933001840743,0.5024482394258665,full
-0.8310048646605788,3.335937174910061,full
0.5666919683122679,1.9071682698327839,full
-1.8590894951504233,-1.373501558675118,full
2.6137030784372866,-0.3515679986170394,full
-1.4278133326222817,-0.12963843202197875,full
-1.0468639063211986,0.5555298456538591,full
-1.2645808450851688,-0.4448234416590996,full
-0.8764388590936132,0.4271880852286709,full
-0.18661710988505384,-0.040296528551835874,full
-1.3346227302385116,0.0531912837313781,full
-1.5925279840697903,-0.7264575843411935,full
-1.1470142481484802,0.22584100593133188,full
-1.179610515501475,0.8443457668460651,full
-1.035384588987934,0.21224227655104286,full
-1.4777651659039523,-0.22773439259808617,full
-0.9677284268840616,1.455559201397616,full
-0.4849399547555751,0.6531226113159269,full
-1.5638798204710376,-0.39784818482638334,full
-0.343055458409952,1.2270629101586097,full
-1.4703694683392676,0.15986005929666264,full
6.250401029334073,-2.2322251103993227,full
-1.5424468568896514,0.0768582887302768,full
-0.9940275569947519,-0.7445079652972294,full
-0.16327257024905978,0.24932639395981712,full
-1.295200559667789,0.10597591232256715,full
-1.0106022070150322,-0.5514467818910356,full
8.328019781070656,-0.16281719674582648,full
-0.4788110211971414,-1.18503244596291,full
3.6076135749880547,1.4524400793907013,full
-1.3414001995569735,0.042731228482304616,full
1.9286313751136885,-2.9657234307064644,full
-1.0780019797763045,-0.7346881591423658,full
11.46160185113276,-2.444135487990753,full
-0.4857074672817162,0.3052171963382445,full
-1.2653605495480191,0.047257475423836175,full
-1.152225333071607,-0.5762020215541366,full
-1.4122607037622503,-0.5735242608348838,full
-0.2041148758452803,0.01138284843405183,full
1.365836382911642,-1.1897427409031012,full
-0.788535332340526,0.7189924575908169,full
-0.8134960941280833,-1.8986182332085781,full
-1.2955526088339113,-0.08027534916409704,full
-0.9241060536290175,0.31849805560473515,full
-0.9846841197199073,-1.8114619608391342,full
-0.9395249563775422,-0.20893859366765177,full
-1.273932022446266,-0.8632754254597433,full
-0.36548128203072994,0.6302575255220865,full
3.276152308540397,0.0032237806147006076,full
0.6045056476752007,0.13113908864533738,full
0.1362123314581734,0.9562570034394687,full
1.177231488254278,0.8297298412735155,full
4.3328814555271675,-0.5873957871966442,full
-0.08903377128781388,-0.3403837952201354,full
-1.5578765229630915,-1.54734459925365,full
-0.3775915201180473,-1.6160499203603866,full
-1.3996687468568467,-0.4724951953036272,full
9.90180068842538,-0.1123833118651123,full
-1.7117722407339833,-0.08669405787782693,full
-1.1215839769244684,0.35610212005000086,full
-0.8125652865307625,0.29105380326793523,full
-0.5389034792803467,0.6971341303876329,full
-0.5206745901148371,-0.5221203297336999,full
-1.6375431551818787,0.19678137791350278,full
-0.8329869286212135,0.7036531666025897,full
-0.6143002250650532,0.5288727468694062,full
1.9658118268081324,-0.4033240491356212,full
-0.7997235118252644,-0.1496145439814837,full
4.729347818420252,0.3571503547129741,full
0.8153524860928156,0.5244587126842958,full
-0.21285816732144017,1.6416867131122452,full
-0.17566171253081042,1.2393771042279431,full
-0.06958803592455554,-0.04338427560123622,full
-2.0328027927978622,-1.3524133200522532,full
-0.30726481841447345,-2.5439406751356746,full
-1.5554563030614432,-0.31602239463960186,full
1.5059416261251601,-0.5915605299048,full
1.415975334084942,0.5855510790707319,full
-0.4988408327028812,0.5156802981620311,full
-0.8244671136070083,-0.8464599595855761,full
-1.4303715427556631,0.08248212378910338,full
0.826607411444938,-1.2141134924762453,full
-0.7595261687454127,1.3794073826890423,full
3.4118759865440014,-0.4976523168345217,full
1.378187122562706,-0.6427211759358579,full
-1.2394598273001383,0.2278806314498207,full
-0.696437959743312,-0.08152221554239075,full
-1.5187775797092047,-1.0736342276962112,full
-1.24598723477957,0.2969587644816519,full
1.2392195765527743,-1.817029488202921,full
-1.2427852139431448,-0.2718308922678858,full
-1.480995808629846,-0.6086436213041753,full
-1.6388784096347324,-0.5705946598896426,full
1.4882172506840166,-0.9647741954781669,full
-0.09944589543740572,0.21986108329391232,full
-0.6975777384540542,-0.25862649741972515,full
-0.5605084545449658,-0.7540632723733993,full
10.53706607929346,-1.4361221311829737,full
-1.0956830785599614,0.34546900736231934,full
-0.600465865893042,0.5417716551481827,full
2.237140653499829,-0.7229694970728071,full
3.66139801121409,-0.2473159874942161,full
-1.3659452020850924,-1.2931271706896297,full
-1.612830881599724,-0.5108950017941193,full
3.21486633025682,-0.24567326634454395,full
-0.8591905751846077,0.2693875519894915,full
-0.5918321442824815,0.6954380682516975,full
-0.8549691290216386,0.38999463267470863,full
-1.2944908248749296,0.1872265709838221,full
2.02181268730987,-1.0384352342245715,full
-1.4882961534010228,-0.32717409441520734,full
-0.9871002643778393,0.17132768824461167,full
-1.926486164781164,-0.8573371506864218,full
-1.1190981539466514,-0.6945436657137831,full
-1.2455812235388761,-0.15077246973588576,full
1.7356004819369593,-0.03186318415513166,full
-0.2852271583356211,2.020793304003969,full
0.7997809638464284,-0.24491258732677282,full
-1.0261313688151406,-0.44011359486665125,full
-1.6398857271029033,-0.49764890763269354,full
-1.3856119653362102,-0.4623538465472063,full
-0.1786116984360453,0.6858674996864297,full
-0.9910500601000706,-0.15175711134334904,full
-1.5863601120105149,-0.8458678945399267,full
-0.34646809162574715,1.0965816897768261,full
-1.0450258970545592,-0.8182131744202313,full
-0.568280376546679,0.35364416571044577,full
-0.016713642796153783,0.9664022607312676,full
-0.567858014610573,0.3821293518553367,full
-1.0382587012546047,-0.6579983733301525,full
-0.12139823499702573,0.5525105075363129,full
-0.14602653843031022,2.0052451608581077,full
-1.0451710398427263,-0.8005618623960089,full
-2.2087972594823255,-1.62402145404352,full
-1.4692784676987125,0.053549257281446175,full
0.40763665253189824,1.0197343487118955,full
4.2253547425218105,0.5764403231819206,full
6.049917525765602,-0.7300184040033458,full
-1.1800465526021986,0.775552878664544,full
-0.031243627983961263,-0.47305649947031503,full
-1.9367144591254077,-1.4604592562413727,full
-2.245965494186479,-1.4639775527146695,full
-0.15564220860555694,1.4460300509415864,full
-0.6812598431717145,0.5539580973970187,full
0.18178476572491306,-0.7261253245365209,full
-0.34193269021625905,1.9283721467724209,full
-0.6309247230502921,0.7800081961628489,full
-0.8598532836126005,-0.15042770935958158,full
-0.252494612388759,0.5055399247782991,full
-1.6564571664783212,-0.42827843473207783,full
-1.2077324570752135,0.39037995449827495,full
1.5788080397846629,3.3488572634661673,full
-1.4899521241324478,-0.7009518952749311,full
8.167925338050154,-0.8161585106162098,full
-0.9348790478845244,-0.3127160869984407,full
-0.9595518495793324,0.5856078141153249,full
0.336974577432137,1.3658590164971478,full
0.6499312219136361,-0.00926136395326663,full
6.677213601409814,-1.392602888877933,full
-1.4449674810074844,-0.281357269129403,full
-0.7226837089231238,0.42597130274180134,full
8.321826526149009,0.5436648033750132,full
3.9632352909541306,1.4339447794686349,full
1.9537909259198192,0.0732426862083356,full
-0.27073305154218175,1.9741571192149356,full
3.0484377999456678,-0.6911853725738081,full
-0.9335066974880126,0.17261134731947858,full
-0.45828842281302884,0.6622760765493352,full
-0.3116462897357716,2.2009538490934375,full
3.274328457728081,-1.680468022804253,full
-0.5829486627453447,0.2268397997153657,full
3.4276338731707674,-0.1467450474159347,full
-1.5052313597794855,0.3652701301777912,full
2.083669393808954,-2.30982180588622,full
0.006353175968973474,0.7581192214689302,full
-1.0040733695372543,-1.7658329865194171,full
-1.3785927913808533,-0.1720396053340484,full
1.5832445311113967,-1.6194603335085398,full
-0.5482995437724636,1.7291661783238188,full
0.2837446021225679,0.31545818345534055,full
0.8049514653447163,1.5993882517630804,full
-0.7374411216091409,0.1395360281164985,full
3.9962303699303203,-1.2483286768879773,full
-1.03673087786644,0.3528018316058715,full
-0.6860684204751178,0.22895835688801347,full
-0.5166491964719762,0.3532380095743244,full
-0.912277201540371,-0.982189442611782,full
2.799481162503406,0.7900983581779033,full
2.300830438829624,0.1627336406461797,full
-1.1302810191445642,0.12874881822104944,full
-1.7158315558472108,-1.0590836508768082,full
-1.162068572904237,-0.37872596058562114,full
5.632058666557147,-0.7773051674614945,full
-0.5190380713985441,1.3834480289930984,full
-0.5065929683935457,-1.6348767752565108,full
-0.779046916897882,1.5578470273323046,full
-1.5449317028909066,-0.4964405166876828,full
3.0094581626110095,-0.44758401127390135,full
-0.5710918976449159,-1.0899463161407297,full
-1.461780852517777,-0.4527879821725562,full
0.9584070396963426,1.066960211254668,full
1.4749336590343858,1.1330246947626255,full
-0.6721744389545947,0.22787213679494575,full
-1.6482640328371128,-1.4392214503744816,full
1.5338643299109669,0.2920078318379517,full
-1.0951933113587657,-0.33782791111226496,full
-0.9708191897068891,0.32106482584489904,full
0.6435582681259147,1.1231197293103141,full
-1.5001351940327605,-0.554744481709993,full
-1.2970049996384176,0.08872294060325561,full
-1.0007275780964842,0.6787364301533003,full
-0.6317496930765605,0.6573705121146278,full
-1.2938245072312184,-0.9934338254165137,full
-1.5436077618214439,-0.8084234176814586,full
6.069152649427332,-2.1051975987918734,full
-0.9355199630871934,-0.5057689571950708,full
-1.2592524288781815,-0.07403937598620347,full
-0.20212371153589684,-0.18934149721171822,full
-1.1701741497143485,0.07239827786941806,full
0.612448802649795,0.150362472876512,full
-1.0985076388714647,0.2575487289863212,full
-0.9460582033766601,1.4174382063789128,full
-0.9743848359472054,-0.6276248299091619,full
-0.8079172839115516,0.7370049773293829,full
-0.4988192586250814,0.8145330933931307,full
-1.3689882323817884,-1.021824780961944,full
-0.45777554704354545,1.0850789755663215,full
3.599438434710532,1.3760364358387334,full
0.44046454902027454,-0.8171306564625558,full
0.4095455631348745,-1.1636505024121337,full
-0.3616932351187954,1.646431338646552,full
-0.9811742557160564,0.7826824938301462,full
-0.6697725311157466,0.1218833331997323,full
3.6488684321561418,-0.7538299014735578,full
-0.32447611331640863,0.6058101113669186,full
-0.9225075785131506,-1.5284122172290062,full
-0.477393015417918,-1.5368057258507275,full
0.18582847502654792,-1.8311384780952842,full
-0.04879284884841606,-0.03797460503129645,full
3.428623734066145,0.971734625068494,full
0.7582191424101026,0.9305279063080744,full
-1.7952553572952623,-0.6535894290856538,full
-0.6099721238572459,-0.3385661806393006,full
-0.22425535407017597,0.33819184949474695,full
6.715856380319967,-3.1037213608019334,full
-0.5440224406812801,1.118526121061863,full
-1.1963128648582502,-0.5812283840029765,full
-0.9953492388972374,-0.0715366037163163,full
1.0665833274541203,0.19569648852500773,full
-0.3850635990662997,1.2504931862013051,full
-1.5064513791460412,0.34232717849659494,full
-1.2734144703091053,-0.6839329517951453,full
-1.240685059690881,-0.49471388257407145,full
4.887027519338611,0.07296628992594391,full
-1.644433192493831,-0.504413027444127,full
-1.2860039342998166,-0.46196809577686515,full
2.9951830166375433,-0.1110657421495695,full
-1.0188183704625804,0.24980255760919404,full
7.028688766524541,1.2620625910718075,full
-0.5263950739375276,-0.67664567615294,full
-0.27999823628485204,0.34908754999831204,full
-0.5347287070857176,0.1554295064406835,full
-0.582361488574006,0.3313384485356808,full
-1.5521397237654082,-0.2667129016601862,full
-0.43284157786560296,-0.05083842508450622,full
-1.3255773995583318,0.27574945950408025,full
0.89918629811264,1.1150871219007912,full
-0.7322245035528206,1.0719826499295169,full
-0.9448110897870589,0.46974498711938445,full
0.6079963077138071,-0.11509272959319722,full
1.94648508255054,1.5716876375534066,full
2.804522417656511,0.02353104793342737,full
-1.6357302178541895,-1.5696964593486151,full
0.39817650684273664,4.597090893961612,full
2.669409386954092,-0.5545967582885165,full
-0.8854373172041855,-0.4084081678183984,full
0.3313172381298894,-0.6705353977884899,full
-0.9162858887385037,-0.35105413794052565,full
-1.174149959354202,-0.5676588540564607,full
-1.5456602830992554,0.13624555617274714,full
-0.3610542668057146,0.9329570544883236,full
3.134613958553552,-1.2091007398193971,full
0.4685734082199039,-0.35562959862133847,full
3.3803191274584843,1.2963269035119065,full
-1.1712453415484954,-0.08325819596522167,full
-1.0787088594739347,-1.023457778605732,full
0.6999714297891966,-2.0611253940090917,full
-1.3598425944120418,-0.932906853093792,full
-2.015194175592347,-0.6807714108638038,full
1.6080539808832086,0.28212254392077396,full
-1.8582228159885992,-1.1177072569459965,full
1.0994664179627796,2.236696331759523,full
-0.699712167472111,0.6821532025588005,full
-1.1002192967658093,0.21010829478490817,full
7.305304737426578,-0.2778933166706776,full
-1.3509367020558276,-1.184213095793151,full
-1.1659055215578829,0.052261050844595563,full
-1.324081012338403,0.4070501436323766,full
-1.9688265827834348,-0.9110365054580543,full
-0.5015575966243787,1.4945009584388875,full
-1.325064127557154,0.2254685662070688,full
-0.1038554074958968,-0.41755896485498883,full
3.139282218320063,-0.6596594500825437,full
0.3115802756436818,3.2281199776391216,full
-1.2398726158167825,1.035770561472051,full
0.06151196957694275,0.7933858858901509,full
-0.02216418557402403,2.3697885914459342,full
-1.9798662594685674,-0.7440440862499709,full
-1.4356823462175416,-0.5779141636183563,full
1.8676982702726448,-1.3231637627997994,full
-0.7610633422053269,0.6801498796337246,full
-0.5211602568987923,-0.7208482527423681,full
-0.9572086828110192,-1.0242170866124725,full
-0.7489860189327929,0.3375690846571835,full
-0.8047463058809398,0.524015290638658,full
0.012948387114888217,-1.0420783596473224,full
-1.0935364817965423,-0.213666525051631,full
-1.0853757207260009,-0.2683985263307069,full
-0.9786404334559816,-1.0064778047331082,full
-1.3542425633795536,-0.5333184753926432,full
-0.2991084120392972,-0.5816527084754,full
-0.2099441017032672,1.1672630516649813,full
-1.4730214062252025,-1.5084391935691268,full
-1.0968276157096752,0.15087935979629383,full
-0.2208453861006863,1.4011871521957766,full
-0.07892771602157951,-0.26561455728338723,full
-0.22315072065783825,1.4951160328075443,full
-0.8534213874158475,0.31313244220674524,full
-0.7393647304565272,-0.3981002470803058,full
7.465092939017309,-2.3316806575885844,full
4.781795935303969,-0.3514600864930591,full
-1.0896205736077034,0.6210118301242051,full
1.2555055187622437,1.2062843855435097,full
-1.2043522171537149,0.3379098238998858,full
0.31399202228193746,0.235458955741941,full
-0.3504166699493228,0.5647710471906255,full
-1.0098212157727604,0.2730192127509136,full
-0.12017659822459273,-0.1432975752006457,full
-0.6328934885099179,-0.014334317611492389,full
-0.7950101873075047,1.9112011848568888,full
-0.8122022253130718,0.0010782257603367705,full
0.7741403927034228,0.35565883135073756,full
-0.47916091938917654,0.8220470503990142,full
-1.4153081432105765,-0.2194274679102563,full
-0.477439485915838,-1.0387057825472086,full
-0.3028054261861516,3.192951456807969,full
0.7955476280503063,-0.3409387876502617,full
3.2898210874054254,0.6909910798137288,full
-0.588900957311418,0.8631171070934122,full
1.3579355915494435,-0.5420156700227523,full
-1.1263023146717035,0.5955153963084383,full
-0.9771116436651051,-1.0603145266010932,full
-0.9886074053470189,-0.2416845390496816,full
-0.9595437065783834,0.377491664216989,full
0.9186949659154465,0.3639701045562941,full
-0.9192429871307445,-0.4540114129491804,full
0.6941961167733283,-0.992267506177137,full
-1.7005730681137068,-0.7980529119006571,full
-0.8744438969148131,0.1328884242869413,full
-1.9046421312665613,-1.4549530301175575,full
0.08826451378627333,-0.6087366628789345,full
0.34392772435027313,2.6598797398399046,full
-0.32435861677509903,-0.5773783617665861,full
0.4864482783445428,2.260262245788693,full
2.62105549101818,-2.200843559454076,full
-0.4958861872487923,2.9242033801528087,full
-0.9228434088703714,0.23243735307526053,full
-1.4276708934934799,-0.7900957874017143,full
-0.7033604312318039,0.3742023212774195,full
-1.5344150780275658,-1.0988027260611275,full
1.5616343735281195,-0.027366091331605363,full
-0.9767970495098751,-0.8673688115645349,full
-0.5908353257099751,0.049155626913113086,full
0.24662177705143826,-1.7973184596255987,full
7.2929624115801985,-2.0573357569675883,full
-0.4172364304838139,-0.32377958644701443,full
-0.5108673285884929,0.8097902929144187,full
1.5338551115576748,-1.4990127488745912,full
-0.6852052870574616,-0.3912539702481709,full
-2.043304620523481,-1.572723164741305,full
3.2866866388378453,1.1062638775744313,full
4.7028640475121755,-1.241431103818408,full
3.006565544757771,-1.6864109385020423,full
-1.0927168331761756,0.6122394061870672,full
0.09123490442013628,-0.6791124619392591,full
-0.7400888597908948,0.8835758193755965,full
0.4637873247950361,-0.04987933431109871,full
0.9710450573503262,0.015828201680443736,full
3.095149754865072,-1.162871398662694,full
-1.2334072270586536,-1.5994567000150264,full
-1.10892489930644,0.06202124918179708,full
-1.1320142457968623,0.8105557151255781,full
1.2580037129884,-0.23831608917125358,full
-0.7114158025408792,-0.4863035640992976,full
0.24282734396393238,1.0086834923686305,full
0.46750966357221324,0.8953482543662535,full
-0.5703793632952346,0.7592884687590445,full
-1.4937436611783759,-0.06921367191457109,full
-1.706055639534104,-0.24618165306311035,full
1.419691902248433,1.2935132242191096,full
0.11985961914667446,-2.296671437398009,full
-0.8851888990436367,-0.4524365540741128,full
-1.0657659046374932,-0.0985058993942698,full
-0.952720892092469,1.0665563054149585,full
-1.2450158876939175,-0.4189210833232069,full
1.0982821235480038,0.08021480985555955,full
0.915606554822947,0.5647153720383858,full
-0.5265657213976102,0.9312520653350053,full
3.687412941677657,-1.634837472399563,full
-0.31588629191506556,-0.27473492615604406,full
0.10299538399644895,0.9895837812057942,full
-0.3991951276013769,1.2757386379926712,full
-0.0903937399713302,0.19960958426630887,full
0.8853053336889691,0.7726075864371107,full
2.1240501159902236,-1.6211939893945402,full
-0.9132990493665535,0.48062163750317244,full
-0.8005110770689506,0.4195327224382289,full
-1.252152669559317,-0.5584185995146006,full
4.839489363836597,-1.7420591548472668,full
0.40197531705663825,0.3068327474531822,full
-0.791765935820455,0.8764233863055665,full
0.7339547278795434,1.0822331234747717,full
-2.2240896509931734,-1.1770730145947217,full
-0.6294885935289034,1.1636439368907596,full
1.1229002235773367,0.7672060082411619,full
-1.2821464608761082,0.8258367187985143,full
-0.8433554995456677,-0.3228746450257231,full
7.171449785524803,-0.5494764860900083,full
4.209327196316143,1.060558250121715,full
-0.7914543686251698,0.17174671297234587,full
-1.2265840320747328,0.22827402911425884,full
-0.9539240209557134,0.06456675775999475,full
-0.8151738439303713,0.024019572314588542,full
-0.6797598230270472,-0.7400116317133568,full
3.9026004689818357,1.112673059968714,full
0.2444171375148906,-0.30072899790077356,full
-0.49450675966814717,-0.34612324131926836,full
7.738515123507823,1.073606974701471,full
4.825361631527156,0.7374068305773067,full
1.3872808063845081,-0.26630711606630414,full
-1.3498143497081667,0.04862333426853665,full
-1.6816996127926807,-0.6081209263700836,full
-1.4555949221914357,-0.34648468563293394,full
-0.4114169878052974,1.3616870765648055,full
0.388607158640486,-0.11051594508161214,full
2.714840938775679,1.7741879899636963,full
-0.609966625629852,-0.8423264566882133,full
-1.2933412999244989,-0.6272434508363731,full
0.32653888269181097,-0.15023138561002122,full
-0.8217162780252755,-0.043766065887063596,full
9.226906274164811,0.8888099779009567,full
-0.5268624654099328,0.8866728110690009,full
-0.14291996477108304,1.3635310051781717,full
-1.8093263070210435,-0.6535159857231128,full
-0.6451454157842396,0.4923117161681695,full
-0.6025313661961503,2.2750123882592974,full
0.9479717102910262,-0.30920028991365384,full
-0.19680615687394507,1.5715926565428446,full
-0.47027842712480294,-0.9069113756576818,full
-1.2355513243958096,-0.9317763448155145,full
-0.44629957584281676,-0.3210836598766755,full
-0.35225722445771196,1.3292832984080925,full
-1.0069176140817435,1.141232610861177,full
-1.3086206364838744,-0.37139012985175185,full
0.8602569999533519,0.6804084937845818,full
7.759801632087514,-1.808415449373887,full
-0.6119892065300564,-0.2531597457496413,full
7.379666824209688,-0.33010189324058214,full
-0.12002562477660299,-0.4543621410311216,full
-0.8361141644980571,0.38455827135417553,full
0.22835948939453052,-0.3916741044701235,full
0.5697759603682443,-0.324069284624709,full
-1.3034559101716003,-1.1152124204363087,full
-1.5110253712115893,-0.7460687920095576,full
-0.6408900211118326,1.5872882629758711,full
-0.46407034297915234,0.11656174084883797,full
0.5301883631047362,0.9579002390626662,full
-1.3638055997527299,-0.31383839980804557,full
4.051610643692704,-3.7158210394264626,full
-0.9148325853544665,0.2851904905903306,full
-1.8818127398174034,-1.3410832505058643,full
1.2311014394688866,0.7574096242223912,full
0.8149533481111545,-0.8179694768900303,full
-0.8913787343835834,-1.0817615189172314,full
-0.9436201591467195,0.7017367985871392,full
0.5083576070764662,2.1622418126904557,full
-0.5159165766159752,0.9032926070207332,full
-1.2638939580693034,0.16917650453912345,full
-1.1728899438891849,0.20371767092861115,full
-1.0434293261502297,0.48657401405730694,full
-1.7120248862583518,-0.9962297498350289,full
-1.3415042720901653,-1.0250828017746367,full
0.06003885166594059,-0.5002462281134759,full
-1.1519317945824288,-0.4419111870061989,full
-0.5364790303990165,-0.8660644923349772,full
-0.9629849787794986,-0.25523279569733914,full
0.3223182757315587,1.3003035799366254,full
-0.03240036118262867,0.16804565410576708,full
-1.1067969227025374,-0.15764891245521911,full
7.620266550540719,0.7433850261621228,full
5.110375985665936,-0.6173212038871996,full
1.1624285171931357,-0.6669204479353815,full
-1.0008608223018371,0.40332092013820453,full
-0.6965614061712806,0.10141941733149278,full
-0.4633706482588278,1.4665945243402694,full
7.267608622336033,-3.5432407359645546,full
-0.27174767324962296,1.0721363978467366,full
-0.9529757754618894,1.0099069172166157,full
-1.1136616333740537,-0.7738044167739875,full
-0.9862345991936644,1.0900227172281831,full
-1.5259144284190973,-0.6872587908596676,full
0.44609132648185523,0.24778490646892162,full
0.04576563247484747,-0.7576346301224771,full
-0.5529871820359765,0.3456623841427053,full
11.094106621787308,-2.1197761451364907,full
-1.0900226597820075,0.3201370493919646,full
-0.32632237710209056,-0.8806183882438361,full
-0.9435437970846188,0.41396398579991395,full
-1.08222254540585,-0.7098797346541483,full
-0.6713917308714339,0.09190632096220654,full
-1.214400892879801,-0.37861999612517316,full
-0.7934788189403487,0.44932694279279206,full
0.0038462488843945607,0.03714575351888645,full
-0.19973398030813624,0.2677981303508793,full
-0.8018901811243345,0.7635041529028566,full
-0.8960009616182669,0.24271084258191872,full
-0.8952319773509281,-0.04779989951203427,full
-1.655804707940019,-1.701994573947259,full
-0.262290292957207,1.3451012378044849,full
-1.1768546676274718,-0.39790884050170156,full
-0.5959446870171206,0.9117566707364416,full
-0.9297031604654601,-2.042372343361624,full
-0.42775085678554986,-0.19313610834967337,full
4.436719584883931,0.2994959187264792,full
-0.43764077659198924,1.058401113488069,full
-0.33529420523647707,1.373997025372115,full
0.9519757064827186,0.8801154049831227,full
-1.2761843510635635,-0.28351250720350724,full
-1.4372036351106956,-0.58460512039597,full
-0.8122745659610288,0.21485462679985542,full
-0.547755747551631,2.205182381186066,full
0.01778331671662197,0.552516541942652,full
-1.0785561838754538,-0.7236887666148194,full
-0.5079640603344368,0.7496773524869468,full
-0.3809039693023088,1.3923722488822656,full
2.6167809742066215,0.4119913249158437,full
-2.0888998573087383,-1.482098014510826,full
-1.315662672905852,-0.48131604295979713,full
-0.9824655289263342,-0.43661397993498785,full
2.099145879949039,-0.03470212593158924,full
3.3214197344793277,1.3199325221723428,full
8.564032775048227,1.0261793051141022,full
0.11340233876197006,0.24884021112874746,full
-1.1785705436705098,0.019721010582661944,full
-0.07110259097891596,0.9173327403036504,full
-0.9558552381346658,-1.2833670616476336,full
-0.7393008307691784,-0.06725469257110533,full
2.7130954113995123,-1.983503791200922,full
-1.2510962716707918,0.6353925066543327,full
4.934225640980893,-3.9668865653751086,full
-0.9426796345928786,-0.38101132966625584,full
-1.3078615556621396,-0.4127819913864942,full
-0.8120363944183098,-0.0063695334278772615,full
2.6128932331598462,4.652548678171829,full
-1.3159867963574206,-0.9834768776273799,full
11.946130742588695,-0.9020543273740848,full
-1.2575288868845518,0.22580308470486332,full
-0.2016224710639223,1.437998674152979,full
-0.01479239241155076,-0.578048023991739,full
-1.1862286175190089,-0.12530778472523765,full
-0.9863062278528264,-0.1366848865928681,full
0.7207350874325444,0.18107043048081528,full
-0.6723703272884078,0.6317540373919591,full
-0.9654711225462632,0.19682078271125797,full
-1.99632585741023,-1.2011113399137177,full
-0.44932743485073856,0.10893830816776039,full
-1.7779358461347297,-0.034809759152187245,full
-1.4138077345455593,-0.17682848456315187,full
0.4000656578259854,0.6801115153049043,full
0.7116397646519118,-3.1925163842105935,full
-0.5512723299562673,0.633588415105399,full
-0.09878542084993755,-0.06678286018297915,full
2.7738363835819313,0.4005171514608522,full
-1.541756146454482,-0.5021497113450016,full
-1.0363397713552602,-0.36511819560502373,full
3.836167525581686,1.684414094846897,full
-1.6446916284738071,-0.9389499193444121,full
-1.1461842744434607,-0.15444596045058176,full
-0.690722548948214,0.5316365679653652,full
0.1854863939202913,0.2189952195143238,full
0.10034501757012902,0.31440669834619134,full
-0.3343367863546827,1.4345650649376431,full
-0.3803516994755705,1.2036441604509245,full
4.4098341456409305,1.0674706394883506,full
-0.8115965450256761,-0.07274724129034668,full
0.7785691242032279,2.747276878281462,full
-0.1756161393571327,0.7141907100677028,full
-1.499165869123078,0.3407219002319142,full
-1.0383246396830816,0.459566197826528,full
-1.2148515365674541,-1.6660755109982455,full
-1.3804352111167497,-0.44430225971761655,full
-1.5102806473905628,-0.5252350753879419,full
